Years,x3_hr,rank,Probability,Frequency
"2015-2016",19.5333333333333,1,5.55555555555556,18
"2020-2021",17.6333333333333,2,11.1111111111111,9
"2008-2009",14,3,16.6666666666667,6
"2019-2020",11.5,4,22.2222222222222,4.5
"2007-2008",10.7666666666667,5,27.7777777777778,3.6
"2010-2011",10.5333333333333,6,33.3333333333333,3
"2017-2018",8.93333333333333,7,38.8888888888889,2.57142857142857
"2012-2013",8.63333333333333,8,44.4444444444444,2.25
"2011-2012",8.4,9,50,2
"2014-2015",8.26666666666667,10,55.5555555555556,1.8
"2005-2006",7.66666666666667,11,61.1111111111111,1.63636363636364
"2016-2017",7.56666666666667,12,66.6666666666667,1.5
"2018-2019",7.53333333333333,13,72.2222222222222,1.38461538461538
"2009-2010",6.9,14,77.7777777777778,1.28571428571429
"2006-2007",6.5,15,83.3333333333333,1.2
"2013-2014",5,16,88.8888888888889,1.125
"2021-2022",4.7,17,94.4444444444444,1.05882352941176
